p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,1.822134222217501,0.212,0.069,0,1,Apoc1
0,0.5860451187243914,0.909,0.795,0,1,Me1
0,0.6821197820573128,0.963,0.862,0,1,Abca1
0,0.5173709153354327,0.899,0.81,0,1,Hacd2
0,0.41790256686940164,0.923,0.847,0,1,Sorl1
0,0.6417961088699733,0.988,0.921,0,1,Srebf1
0,0.4043775038065849,0.954,0.902,0,1,Pfkm
0,0.5166610469344337,0.997,0.958,0,1,Acsl6
0,0.528041911217467,0.99,0.956,0,1,Fads2
0,0.46097782434331513,1,0.978,0,1,Gja1
0,0.3681840259171174,0.99,0.968,0,1,Lrp1
0,0.39405907312423416,0.997,0.98,0,1,Pla2g7
0,0.45240860814552475,1,0.995,0,1,Cd81
0,0.358377413469408,0.998,0.993,0,1,Glud1
0,0.5797164991160573,1,0.997,0,1,Atp1b2
0,0.2567022006275912,1,0.999,0,1,Ckb
8.248776167612248e-295,0.45876058879313364,0.89,0.808,3.2500178100392257e-292,1,Fasn
2.944970098688381e-294,0.6551113444298361,0.625,0.454,1.1603182188832221e-291,1,Fut9
6.233757996969986e-237,0.3273729878276459,0.967,0.923,2.4561006508061743e-234,1,Timp3
9.934019269469893e-217,0.30648426130758777,0.998,0.99,3.914003592171138e-214,1,Aqp4
6.760115669322169e-194,0.5303143430402528,0.638,0.51,2.6634855737129345e-191,1,Apoe
2.28380829380944e-190,0.1968936630287108,0.999,0.999,8.998204677609194e-188,1,Ldhb
5.8613365996599e-190,0.5736396498804616,0.635,0.513,2.3093666202660005e-187,1,Gaa
3.948713995524577e-188,0.45230968360627033,0.778,0.675,1.5557933142366832e-185,1,Pfkfb3
8.310728572227003e-187,0.513874678510364,0.62,0.485,3.2744270574574394e-184,1,Ogdhl
3.4162228534323745e-186,0.24268397885081372,0.99,0.974,1.3459918042523556e-183,1,Cs
1.3421835824325917e-179,0.2086052913796238,0.802,0.688,5.288203314784411e-177,1,Slc2a1
1.7865516381957846e-179,0.14681804363779172,1,1,7.039013454491392e-177,1,Ubc
1.1863632259035016e-174,0.18497809191608683,1,0.994,4.674271110059796e-172,1,Pygb
4.927947779980274e-171,0.5567477727751187,0.55,0.417,1.9416114253122278e-168,1,Lpin1
4.162200355850911e-166,0.2505291807930621,0.978,0.953,1.639906940205259e-163,1,Mdh1
1.4806616661511441e-145,0.21726526831059756,0.992,0.985,5.833806964635508e-143,1,Sdha
3.5779242897233996e-140,0.24550701210064774,0.96,0.932,1.4097021701510195e-137,1,Hadhb
1.1087519721809069e-133,0.13719446810814917,1,1,4.3684827703927733e-131,1,Gapdh
6.167813558814746e-126,0.27566566176773555,0.854,0.781,2.4301185421730097e-123,1,Smpd1
3.193446922502634e-122,0.4658360655994645,0.507,0.394,1.258218087466038e-119,1,Bcl2
5.232263401640396e-121,0.21724999662139766,0.966,0.94,2.061511780246316e-118,1,Pgam1
1.3612440062724694e-120,0.13085612829804827,1,0.999,5.363301384713529e-118,1,Aldoc
4.357044564988342e-120,0.35754292046016534,0.698,0.6,1.7166755586054066e-117,1,Chka
3.510584105729063e-108,0.3068167577000734,0.729,0.638,1.383170137657251e-105,1,Dlat
